command,mean,stddev,median,user,system,min,max
dlist_append_cpp_aos_O1,0.0031253773660818718,0.0003330737025782761,0.003092151,0.0005258643274853798,0.000835678362573099,0.0023681780000000003,0.004602468
dlist_append_cpp_soa_O1,0.002996868111702127,0.0005035929852376782,0.0028868785000000004,0.0003733927304964538,0.0008163741134751769,0.002135087,0.005613004
dlist_traverse_naive_O1,0.006339295053268772,0.0005942959843379808,0.006240030000000001,0.0017715932203389822,0.0025087602905569,0.005277605,0.008930565000000001
dlist_traverse_cpp_aos_O1,0.003794724113300497,0.0004723709380048694,0.0037096620000000003,0.0006980381773399017,0.0010769692118226602,0.0029266400000000003,0.008428226
dlist_traverse_cpp_soa_O1,0.0035758486790392987,0.0006156003781543375,0.0035042645,0.0005609617903930133,0.0011041157205240175,0.002304375,0.009355806000000001
dlist_remove_all_naive_O1,0.011559187694736841,0.002405139156853621,0.010944114000000001,0.005644638596491228,0.0037727999999999985,0.008311883,0.023149152000000003
dlist_remove_all_cpp_aos_O1,0.004363557694444449,0.0004614929903355689,0.004298941000000001,0.0009376622807017545,0.0015443304093567252,0.0035435450000000004,0.007684408
dlist_remove_all_cpp_soa_O1,0.0035578040773195855,0.0003866314538303276,0.0034971060000000003,0.0007007041237113403,0.0010242814432989682,0.002703328,0.006918314
dlist_remove_half_traverse_naive_O1,0.010261416612040145,0.001861078787965009,0.010012418,0.004489301003344481,0.003633294314381273,0.007785404,0.025396194
dlist_remove_half_traverse_cpp_aos_O1,0.004480135383289122,0.000583142667179674,0.004372016,0.0010006644562334218,0.0016296114058355435,0.003554076,0.008016499
dlist_remove_half_traverse_cpp_soa_O1,0.0037365501499999963,0.000495865833261336,0.003656416,0.0006418646341463415,0.0010495829268292686,0.0027871000000000003,0.007408634000000001
webgraph_build_naive_O2,0.0018936007082334114,0.00031197409027451054,0.0018559260000000001,0.0002195003996802556,0.00029543884892086327,0.001322482,0.00337565
webgraph_build_efficient_O2,0.0018127176240644788,0.00033512571103685605,0.001762745,0.00017398848589522158,0.0002837605066206099,0.001253018,0.0056303080000000005
webgraph_tarjan_naive_O2,0.0020371217671840366,0.00048146995883065734,0.0019454420000000001,0.0002414168514412417,0.00032460199556540983,0.0013908050000000002,0.008388910000000001
webgraph_tarjan_efficient_O2,0.001745768479352678,0.0003510700651980285,0.0016908210000000001,0.0002320016741071429,0.00026800837053571433,0.0012631370000000001,0.004024748
webgraph_dijkstra_naive_O2,0.002100829807645633,0.0003077001628898985,0.0020710175000000003,0.00032992779126213626,0.00031948847087378635,0.0015413170000000002,0.0037113310000000004
webgraph_dijkstra_efficient_O2,0.0019914086325814534,0.0004371503880363825,0.0019028360000000002,0.00029106716791979986,0.0003299192982456143,0.0013764970000000002,0.005001099
dlist_append_naive_O2,0.0065068926052631645,0.0008197712095871656,0.0063846245,0.0018132280701754387,0.0026759970760233905,0.005002072000000001,0.010663150000000001
dlist_append_cpp_aos_O2,0.002949819251605994,0.0003098744701275143,0.0029268705000000004,0.0006220995717344753,0.0007906648822269803,0.002274737,0.0049148920000000006
dlist_append_cpp_soa_O2,0.0026311163690007854,0.00030537668293725465,0.002599647,0.00035876239181746643,0.0007077513768686077,0.0020366060000000003,0.004596686
dlist_traverse_naive_O2,0.005981202399224809,0.0005028866120321673,0.0058970515,0.0017582015503875958,0.0022250562015503875,0.005011730000000001,0.010211625
dlist_traverse_cpp_aos_O2,0.0031484744758403377,0.0002794782094678959,0.0031394075,0.000718418067226891,0.0007984380252100843,0.002402935,0.004578918
dlist_traverse_cpp_soa_O2,0.0028002685395918316,0.0003117558055930331,0.002784916,0.0005118946938775507,0.0007443191836734694,0.0021168240000000002,0.004542651
dlist_remove_all_naive_O2,0.009628342884868427,0.0009421719982062075,0.0094915055,0.004061835526315794,0.0034996019736842107,0.008016063,0.014943372000000002
dlist_remove_all_cpp_aos_O2,0.004121824413838117,0.00044880144157116166,0.004053122500000001,0.0008432741514360306,0.0014509334203655353,0.0031815140000000003,0.006663912
dlist_remove_all_cpp_soa_O2,0.0033737440915104716,0.00028695908235060354,0.0033612520000000003,0.0006822855567805951,0.0011092072767364945,0.002614505,0.004702371
dlist_remove_half_traverse_naive_O2,0.009383459537142855,0.0009217730396942287,0.009239351,0.0036075171428571443,0.0036546800000000017,0.007752911,0.012746619
dlist_remove_half_traverse_cpp_aos_O2,0.004205459581005587,0.00045184930837078067,0.0041185595000000005,0.0009740055865921788,0.0013762849162011171,0.0033560120000000002,0.008111406
dlist_remove_half_traverse_cpp_soa_O2,0.0034865168183041756,0.0003781771921588498,0.0034464670000000004,0.0007556460296096909,0.0009941117092866747,0.002639002,0.006108695000000001
webgraph_build_naive_O3,0.0017643995134796213,0.00028588323940817976,0.0017413830000000002,0.0002746150470219436,0.0002560620689655173,0.001338283,0.003886483
webgraph_build_efficient_O3,0.0016502371270468688,0.0002887144768443906,0.001619528,0.0002271603613777528,0.0002567199322416716,0.001224092,0.003941657
webgraph_tarjan_naive_O3,0.0018810236472579552,0.0003699304113446457,0.001824405,0.0003016980365605958,0.0002919810426540283,0.0013755850000000001,0.0037519990000000002
webgraph_tarjan_efficient_O3,0.0016627505545454557,0.0002713641662417799,0.0016414350000000001,0.0002469176470588235,0.0002446048128342247,0.001263718,0.0035718300000000002
webgraph_dijkstra_naive_O3,0.0020037307784163474,0.0002818014245506455,0.0020034165,0.0003407790549169862,0.00032884802043422703,0.0015192930000000001,0.0034304670000000004
webgraph_dijkstra_efficient_O3,0.0018867237030075186,0.0003686672182009709,0.001826299,0.0003279411027568923,0.00030156328320802,0.0013602850000000001,0.0054150710000000005
dlist_append_naive_O3,0.00589404635387324,0.0005509742485111181,0.005775319500000001,0.0015599419014084499,0.0023564207746478885,0.0050283820000000005,0.010414109000000001
dlist_append_cpp_aos_O3,0.0031337716903153097,0.00030510617061670157,0.0031100255000000004,0.0004928885135135133,0.0007776509009009008,0.0023392810000000003,0.004562078000000001
dlist_append_cpp_soa_O3,0.0027660739445048974,0.00035248673415694346,0.0027264330000000003,0.0003809292709466812,0.0007240652883569092,0.002052918,0.004999807
dlist_traverse_naive_O3,0.005915901697080296,0.00035839321479612407,0.005884022500000001,0.0015123686131386866,0.002444952554744526,0.005148735000000001,0.007982295
dlist_traverse_cpp_aos_O3,0.003130419345365855,0.00028949810625226237,0.0031219050000000003,0.0006258682926829263,0.0008668468292682923,0.0024169530000000003,0.004853644000000001
dlist_traverse_cpp_soa_O3,0.002806334066282421,0.0002947523255661315,0.0027913290000000004,0.00047704610951008656,0.0007138213256484155,0.0021483220000000003,0.005404623000000001
dlist_remove_all_naive_O3,0.009854559284403666,0.0014799567181430031,0.009572566000000001,0.003975097859327221,0.0037948623853211023,0.008130051000000001,0.021845244
dlist_remove_all_cpp_aos_O3,0.004157808621399176,0.000481103401294166,0.004084374,0.0009178957475994512,0.001431637860082305,0.003388785,0.010575520000000001
dlist_remove_all_cpp_soa_O3,0.0034307004739884375,0.0003300189308010267,0.003407972,0.0007122901734104047,0.0011011109826589596,0.002641909,0.007348788
dlist_remove_half_traverse_naive_O3,0.009276528262108263,0.0008306024972032119,0.009227388000000001,0.0036675954415954382,0.003545584045584044,0.007864306,0.012959609
dlist_remove_half_traverse_cpp_aos_O3,0.004094395401907358,0.00034263442936188207,0.004081322,0.0009722275204359674,0.001399975476839238,0.0033246720000000003,0.0072576310000000005
dlist_remove_half_traverse_cpp_soa_O3,0.003394652427130036,0.00028582957990275866,0.0033917075000000005,0.00077722533632287,0.0010587634529147984,0.0025972120000000002,0.0054124970000000005
dlist_append_minirustc_aos,0.0016479790929203526,0.00024498898931126655,0.001619087,0.0002255226155358899,0.0002988874139626353,0.001258348,0.003227653
dlist_append_minirustc_soa,0.001661427795357651,0.0002239903898481789,0.0016364910000000001,0.0002526499289436284,0.00031725532922785414,0.001282305,0.002936559
dlist_traverse_minirustc_aos,0.001799315094395279,0.00023523469325769267,0.0017738670000000002,0.0002797551622418879,0.00031506784660766953,0.001410552,0.0032339150000000004
dlist_traverse_minirustc_soa,0.0018160684219114206,0.0002411628371998408,0.0017939555,0.0002722564102564102,0.0003177092074592077,0.0014015260000000002,0.0031549390000000003
dlist_remove_all_minirustc_aos,0.002371512481967211,0.0002710087255918944,0.002360674,0.00038716196721311474,0.0005136111475409836,0.001761282,0.004921244
dlist_remove_all_minirustc_soa,0.0023166918785488934,0.00024204273502107852,0.0023151855,0.00038497634069400614,0.0004309337539432178,0.0017778350000000002,0.003391821
dlist_remove_half_traverse_minirustc_aos,0.0023956226347150275,0.00035650228030438216,0.0023468875000000004,0.00037509844559585506,0.0004761606217616582,0.001731064,0.003997014
dlist_remove_half_traverse_minirustc_soa,0.002314598259090908,0.0002472246079520458,0.0023052415,0.00039082878787878784,0.0004446598484848485,0.001765089,0.0033518140000000003
webgraph_build_minirustc,0.0008317035161084544,0.000136809737415737,0.000802986,0.00006554098883572568,0.00006195853269537482,0.000643297,0.001623244
webgraph_tarjan_minirustc,0.0009171201995145616,0.00018555217941122892,0.0008809115,0.00005771868932038833,0.00007451504854368921,0.000672102,0.0022752080000000004
webgraph_dijkstra_minirustc,0.0010157066073578586,0.00016651024623946038,0.000988315,0.00008126321070234114,0.00007585953177257523,0.0007680180000000001,0.002248667
