command,mean,stddev,median,user,system,min,max
webgraph_build_efficient_O1,0.001723011147584381,0.00028433184078048665,0.001697418,0.0002788934480476504,0.0002855711449371277,0.001309999,0.003242392
webgraph_tarjan_naive_O1,0.0021279893041345455,0.0003453014623731586,0.002108415,0.0003814316748423264,0.00040433426769446437,0.001587466,0.003986504
webgraph_tarjan_efficient_O1,0.0018113125925925922,0.00029268974753152084,0.0017834250000000002,0.0002763780663780662,0.0002895521885521879,0.0013655960000000002,0.0032545660000000004
webgraph_dijkstra_naive_O1,0.003096124725069897,0.00028712199283862093,0.003085949,0.0009482786579683123,0.0005764016775396086,0.002402284,0.004376429
webgraph_dijkstra_efficient_O1,0.0023945652764044904,0.00028797277373771913,0.002374658,0.0005740494382022475,0.0003701250936329586,0.0018228920000000002,0.0038246400000000002
dlist_append_naive_O1,0.021858185097902105,0.0010835017621883423,0.021674033000000002,0.007818664335664338,0.011921699300699294,0.020759672,0.027129941
dlist_append_cpp_aos_O1,0.008613514798342546,0.0003993519080269222,0.008558618,0.0025309171270718246,0.004216019337016574,0.007828106000000001,0.010899048000000001
dlist_append_cpp_soa_O1,0.0067765810594713595,0.0003764930518293212,0.0067304750000000005,0.001352394273127754,0.0035326916299559478,0.006072284000000001,0.0089345
dlist_traverse_naive_O1,0.022359406812030077,0.0005885307653102244,0.022267599000000003,0.009296142857142855,0.011033052631578943,0.021195114,0.025155738
dlist_traverse_cpp_aos_O1,0.009614696782334384,0.0004046648320951019,0.009594361000000001,0.003670722397476342,0.0040338706624605675,0.008686369000000001,0.011540722000000002
dlist_traverse_cpp_soa_O1,0.007393029758104732,0.00048462845046809183,0.0073165850000000004,0.001834603491271821,0.0035655536159601,0.006349772,0.009890904
dlist_remove_all_naive_O1,0.08064445613888888,0.004644940434279145,0.07966579300000001,0.0630906388888889,0.01605677777777778,0.07309370500000001,0.09279311100000001
dlist_remove_all_cpp_aos_O1,0.015243188562841521,0.001090194511186857,0.015094956000000001,0.006800142076502733,0.006649808743169402,0.013515606000000001,0.022211965
dlist_remove_all_cpp_soa_O1,0.010791665362989322,0.0005552717075179533,0.010722525,0.003758804270462633,0.004911704626334518,0.009637405,0.013487391000000001
dlist_remove_half_traverse_naive_O1,0.0565461398235294,0.005345501245850731,0.054748703,0.03752758823529411,0.017687901960784312,0.051042472000000005,0.08237327400000001
dlist_remove_half_traverse_cpp_aos_O1,0.015009767917525764,0.0007295273740723403,0.014961105000000002,0.006059850515463921,0.0069090463917525794,0.013303123,0.018458682
dlist_remove_half_traverse_cpp_soa_O1,0.01075727893594306,0.0006957942809731367,0.010629845,0.0038969572953736656,0.004683850533807828,0.009497474,0.014709897000000001
webgraph_build_naive_O2,0.0020264648660986025,0.0003368986335218714,0.002015545,0.0003497461959829579,0.00036032379793061504,0.001505908,0.004318276
webgraph_build_efficient_O2,0.0017185588875621874,0.00027497047358206037,0.0016991920000000002,0.0002785741293532336,0.0002654517412935327,0.001333804,0.003330463
webgraph_tarjan_naive_O2,0.0020962569447513808,0.0003088014992908332,0.0020910265,0.00040245027624309356,0.0003661795580110499,0.001588137,0.0039149350000000005
webgraph_tarjan_efficient_O2,0.0017873179879007864,0.00027599857258417973,0.001776943,0.0003012419842710226,0.00026362310949788276,0.00136789,0.003337117
webgraph_dijkstra_naive_O2,0.0031056541934235972,0.00031915483608074965,0.0030834440000000003,0.0009116876208897485,0.0005442901353965183,0.002433896,0.004622265
webgraph_dijkstra_efficient_O2,0.00237146387936866,0.00028872682706291295,0.0023624170000000003,0.000576945885005637,0.0003984667418263809,0.00183715,0.004296885
dlist_append_naive_O2,0.02172440360689655,0.0006275049780867203,0.021592614000000003,0.007683800000000002,0.011916358620689653,0.020604811,0.024653104000000002
dlist_append_cpp_aos_O2,0.00822299180890052,0.00041935186338821497,0.00816546,0.002340882198952879,0.004046437172774869,0.007371021,0.011123121000000001
dlist_append_cpp_soa_O2,0.006717927894396554,0.0003945825469836598,0.0066748105,0.0012307543103448274,0.003529471982758618,0.005684192,0.009724341000000001
dlist_traverse_naive_O2,0.0222866066115108,0.0005955724812803458,0.022224699,0.008715532374100719,0.01141541007194245,0.021407175,0.026137717
dlist_traverse_cpp_aos_O2,0.0089575320359116,0.0004824300775679954,0.0089049935,0.0033946132596685114,0.003718491712707182,0.008110434,0.011665873
dlist_traverse_cpp_soa_O2,0.007346860147971358,0.00040888562180380284,0.0073301930000000005,0.0016572434367541763,0.0036942219570405737,0.0065089810000000005,0.009560994
dlist_remove_all_naive_O2,0.08418862545945946,0.004563038853602715,0.083143425,0.06578532432432432,0.017033864864864863,0.07641538,0.097527266
dlist_remove_all_cpp_aos_O2,0.014329201186274513,0.00103518602331747,0.014117963,0.005962848039215686,0.006380294117647055,0.012592948000000001,0.018186506
dlist_remove_all_cpp_soa_O2,0.010796501519572954,0.0005919657220073102,0.010729858,0.0037316548042704615,0.004915587188612094,0.009509083,0.014540455
dlist_remove_half_traverse_naive_O2,0.05748866985454547,0.005684820857231568,0.055934099,0.03895674545454545,0.016818472727272726,0.0523213,0.087076416
dlist_remove_half_traverse_cpp_aos_O2,0.014223390404545466,0.0008033932540539489,0.0140841125,0.005866559090909088,0.006519972727272729,0.012703332000000001,0.017983181
dlist_remove_half_traverse_cpp_soa_O2,0.010615614971929819,0.0005840378337420246,0.010528137,0.003753003508771929,0.004834508771929825,0.009358302,0.013225211
webgraph_build_naive_O3,0.002005567540214476,0.00029343432532990984,0.001994229,0.0002991876675603216,0.0003792459785522788,0.0015189530000000002,0.003923743
webgraph_build_efficient_O3,0.0017472809150326793,0.000287357457798254,0.0017170065000000003,0.0002866039215686276,0.00029189215686274515,0.001317683,0.00379371
webgraph_tarjan_naive_O3,0.0021253593625396813,0.0003528631384429496,0.002107063,0.00039623746031746006,0.00037344063492063495,0.001573739,0.004297827000000001
webgraph_tarjan_efficient_O3,0.0017741396261480272,0.0002751183149836404,0.0017596290000000002,0.00029644624527282545,0.00029457914640734713,0.001356498,0.003795965
webgraph_dijkstra_naive_O3,0.0030556847104761856,0.00029110682347260235,0.0030552945000000002,0.0009658457142857145,0.0005568628571428571,0.0024018340000000003,0.0051366020000000005
webgraph_dijkstra_efficient_O3,0.0023601855207692314,0.0002822006467836774,0.002345174,0.0005680915384615383,0.0003698107692307694,0.0017959590000000002,0.0045545640000000005
dlist_append_naive_O3,0.021745680608391608,0.0008236151470829813,0.021560182,0.008715608391608395,0.011061048951048954,0.020595733,0.026809702
dlist_append_cpp_aos_O3,0.008110859408268733,0.00037986956085398296,0.008079213,0.002306782945736434,0.00389912403100775,0.007296637000000001,0.010570620000000001
dlist_append_cpp_soa_O3,0.006961695423553723,0.0005309739931983275,0.006848349,0.0012469462809917358,0.0037313657024793377,0.0061399770000000005,0.010553537
dlist_traverse_naive_O3,0.022388703,0.0008811885424694293,0.022293693,0.00846126277372263,0.011680255474452554,0.021066035,0.030538697000000004
dlist_traverse_cpp_aos_O3,0.008892709021084333,0.0004053611996656377,0.008870493,0.003108054216867469,0.0038592018072289144,0.007990972,0.010487582
dlist_traverse_cpp_soa_O3,0.0074834978383084595,0.0004120938845385733,0.0074405505,0.0018577512437810946,0.0036313681592039793,0.006566045,0.009934691
dlist_remove_all_naive_O3,0.079709263,0.004830540569313146,0.07824987600000001,0.062176487179487164,0.01634012820512821,0.07330428500000001,0.09822852400000001
dlist_remove_all_cpp_aos_O3,0.014163633925233654,0.0009151529761003195,0.0140079205,0.005817985981308412,0.006466257009345796,0.012379231000000001,0.018504713000000002
dlist_remove_all_cpp_soa_O3,0.010767996522900756,0.0006025893559921928,0.0106981425,0.003463232824427481,0.005240709923664118,0.009554391,0.015698435
dlist_remove_half_traverse_naive_O3,0.05676198305357142,0.005485411521557129,0.0551684455,0.038812928571428575,0.016666607142857143,0.050527265,0.08464692600000001
dlist_remove_half_traverse_cpp_aos_O3,0.013992592539603969,0.0008062093137664882,0.013901288000000001,0.005505846534653465,0.006451970297029708,0.012275102000000001,0.018939805
dlist_remove_half_traverse_cpp_soa_O3,0.010748210050179216,0.0007020773096343809,0.010639854,0.003796057347670252,0.004960759856630824,0.009523862000000001,0.014681673000000001
dlist_append_minirustc_aos,0.005235218139194136,0.0003687242428732187,0.0051717065000000005,0.0005800219780219781,0.002948946886446887,0.004477995,0.007611477
dlist_append_minirustc_soa,0.005312586850615115,0.0003436824201002354,0.005289376,0.0005301159929701228,0.00299455536028119,0.004417137000000001,0.007388094
dlist_traverse_minirustc_aos,0.006055661354775827,0.0004340283502372205,0.006018561,0.0011049044834307992,0.003074528265107212,0.005104219,0.008957244000000001
dlist_traverse_minirustc_soa,0.005989446741747574,0.0004336851181657463,0.005943803,0.0009713747572815533,0.0031329087378640747,0.00510473,0.007806532000000001
dlist_remove_all_minirustc_aos,0.009942205542857142,0.001336097064984196,0.009658753,0.003441641269841269,0.004549057142857144,0.007855701,0.019113811
dlist_remove_all_minirustc_soa,0.009474928604651163,0.001069448957971428,0.009233692,0.002899159468438539,0.004517102990033221,0.007656774000000001,0.016844826
dlist_remove_half_traverse_minirustc_aos,0.009635200159609104,0.0008031259753555934,0.009542879,0.002976622149837135,0.004597687296416938,0.007940915,0.013860644
dlist_remove_half_traverse_minirustc_soa,0.009139335921052637,0.000794078280405556,0.009024539500000001,0.002617008771929825,0.0044697865497076,0.0077281830000000004,0.013277591
webgraph_build_minirustc,0.0008612483447530861,0.00013451359344151176,0.0008316160000000001,0.00006863672839506174,0.00007055771604938268,0.000668576,0.0016074140000000002
webgraph_tarjan_minirustc,0.0009431314169024052,0.0001708947040321417,0.0009035705000000001,0.0000923468882602546,0.0000787736916548798,0.000723883,0.0025592310000000004
webgraph_dijkstra_minirustc,0.001412416836203088,0.00019038579697948404,0.001366858,0.0002954322295805737,0.00010581192052980128,0.001153175,0.002301739
