command,mean,stddev,median,user,system,min,max
dlist_remove_all_cpp_aos_O0,0.1023030267586207,0.007757825927763275,0.10043843100000001,0.08634255172413793,0.014895448275862066,0.094608016,0.12877354900000001
dlist_remove_all_cpp_soa_O0,0.07447164009302325,0.008709664739743056,0.072888779,0.060637720930232564,0.012562232558139534,0.061985502000000005,0.100605103
dlist_remove_half_traverse_naive_O0,0.1741432369411765,0.006938484413572514,0.172977865,0.1392535294117647,0.03359464705882353,0.164261146,0.18959610400000002
dlist_remove_half_traverse_cpp_aos_O0,0.08381811975675678,0.004374861776307772,0.08270440400000001,0.06899678378378378,0.013629324324324326,0.079258248,0.100567021
dlist_remove_half_traverse_cpp_soa_O0,0.07572713557777774,0.024447318221789336,0.069184488,0.06074717777777779,0.013913622222222219,0.061010704000000006,0.22342858300000001
webgraph_build_naive_O1,0.002512779577102804,0.0003015215277206721,0.0024972335000000003,0.0005136020249221183,0.0005500887850467288,0.0019104010000000002,0.0038587860000000003
webgraph_build_efficient_O1,0.0020275053705673747,0.0003346853839147997,0.0020046285000000002,0.000321988770685579,0.00036340366430260077,0.001494796,0.003961104
webgraph_tarjan_naive_O1,0.0027345014685374192,0.00028638910813651706,0.0027292225000000005,0.0005614107142857148,0.0006303630952380949,0.002076113,0.004002411
webgraph_tarjan_efficient_O1,0.002113606112375532,0.0002999136669087541,0.002107647,0.0004466330014224747,0.00037563940256045533,0.001591102,0.0036293820000000004
webgraph_dijkstra_naive_O1,0.006226918770334934,0.00034978675342604214,0.006181982000000001,0.0032756052631578957,0.0009602129186602874,0.0055290320000000006,0.00758255
webgraph_dijkstra_efficient_O1,0.004244250610632186,0.00036577944874499477,0.004217973,0.0017840387931034485,0.0005942974137931034,0.003510061,0.007160693
dlist_append_naive_O1,0.04078221579452055,0.0010185737219458309,0.040525348,0.01670021917808219,0.022571000000000004,0.039096677,0.044618609000000004
dlist_append_cpp_aos_O1,0.015480496373737367,0.0005125398164275488,0.015396174000000002,0.00479959090909091,0.008644989898989902,0.014545291,0.018104667
dlist_append_cpp_soa_O1,0.011742903584980242,0.00043346997024205566,0.011718444000000001,0.002182675889328064,0.0075240592885375485,0.01072526,0.013438085
dlist_traverse_naive_O1,0.04229892981944445,0.0015735522890049842,0.041832238,0.017589291666666663,0.02285076388888889,0.040846228000000005,0.050434875000000004
dlist_traverse_cpp_aos_O1,0.017421006943820216,0.00047578871099411655,0.017330557500000003,0.0069700393258427,0.008388011235955055,0.016477084,0.019430595000000002
dlist_traverse_cpp_soa_O1,0.01319999312068965,0.0008003665893786019,0.0130720915,0.0035158405172413774,0.007636275862068964,0.012177854,0.017533914
dlist_remove_all_naive_O1,0.20257224450000003,0.008921159592723596,0.202940013,0.1666375,0.034647785714285714,0.19055881800000002,0.2173295
dlist_remove_all_cpp_aos_O1,0.031816874259999996,0.0021269668434975735,0.031432510500000004,0.01605701,0.013940679999999999,0.028634514000000003,0.040920537
dlist_remove_all_cpp_soa_O1,0.02164683982068966,0.002490761946193592,0.021065762000000002,0.009610200000000005,0.00992624137931035,0.018889957000000002,0.039929929
dlist_remove_half_traverse_naive_O1,0.13761517618181818,0.006849612483883877,0.134953502,0.10230913636363637,0.03413909090909091,0.129507225,0.15533522700000002
dlist_remove_half_traverse_cpp_aos_O1,0.029987827279999987,0.0014203971995636231,0.029701525,0.014508699999999994,0.013611739999999997,0.027529529,0.035400607
dlist_remove_half_traverse_cpp_soa_O1,0.020864759395683448,0.0019957626967325504,0.020245665000000003,0.009040151079136692,0.00994569064748201,0.018743555000000002,0.031863656000000004
webgraph_build_naive_O2,0.0025137383824531514,0.00029233786633391253,0.0025001525,0.00048141737649063044,0.000568120954003407,0.0019208220000000002,0.003491445
webgraph_build_efficient_O2,0.0019369523707553717,0.00029144878253191365,0.001937403,0.00035953430353430333,0.00033364449064449077,0.0014698080000000002,0.004209506
webgraph_tarjan_naive_O2,0.0027483288341924404,0.0003108667130749417,0.002735375,0.0006019209621993127,0.0006174707903780077,0.002083948,0.00429439
webgraph_tarjan_efficient_O2,0.0020993481794177402,0.00032499952864333063,0.00209028,0.00037586729857819906,0.00036937982396750184,0.0015848610000000001,0.0041931550000000005
webgraph_dijkstra_naive_O2,0.0061811206633064514,0.0003457659205874086,0.006123644,0.0030964435483870983,0.0011242540322580644,0.005417005,0.007588483000000001
webgraph_dijkstra_efficient_O2,0.004174056236842115,0.00031695245738122394,0.0041462930000000005,0.0017342746710526321,0.0008517878289473682,0.0034642120000000004,0.005734109
dlist_append_naive_O2,0.04069110576000002,0.0018869296463396943,0.040298506000000005,0.017969733333333338,0.021128853333333326,0.039009229,0.055017305
dlist_append_cpp_aos_O2,0.014458133830985927,0.0005024088602391687,0.014417773,0.0049644460093896696,0.007431812206572766,0.013386846,0.017277214000000003
dlist_append_cpp_soa_O2,0.011630716886363645,0.00043468420060543625,0.011586317500000002,0.0024658181818181823,0.007269375000000002,0.010598777,0.01393571
dlist_traverse_naive_O2,0.042303020458333326,0.0020145531159253354,0.041831391,0.017351277777777774,0.02336704166666666,0.04060989,0.054554990000000005
dlist_traverse_cpp_aos_O2,0.01609609929842932,0.0004981835630042615,0.016002331,0.006421942408376963,0.007628141361256545,0.015140655000000001,0.017937092
dlist_traverse_cpp_soa_O2,0.012959895535564859,0.0004538297021326998,0.012941576000000002,0.0034095020920502078,0.007647723849372383,0.012079826,0.015367093000000002
dlist_remove_all_naive_O2,0.19926717553333337,0.010539429909896056,0.19549476200000002,0.16736780000000004,0.03079,0.18888981500000002,0.22187883800000002
dlist_remove_all_cpp_aos_O2,0.029501809778846158,0.001608264056370049,0.0293752225,0.015160413461538461,0.012642625000000003,0.026357577,0.037082305
dlist_remove_all_cpp_soa_O2,0.021328125717241384,0.0021412199320372956,0.020748218000000002,0.009514889655172411,0.0099005724137931,0.018990563000000002,0.036282766
dlist_remove_half_traverse_naive_O2,0.13178506504347826,0.0058351191394061495,0.13054632800000002,0.09907891304347825,0.03183217391304347,0.125171424,0.15318741400000002
dlist_remove_half_traverse_cpp_aos_O2,0.027559463723809526,0.001043599645139172,0.027423141,0.01405510476190477,0.011970238095238096,0.025683912000000003,0.031553092000000005
dlist_remove_half_traverse_cpp_soa_O2,0.020209134326797384,0.001330865883877722,0.019841442,0.008462235294117649,0.00973326797385621,0.018402815,0.025803292000000002
webgraph_build_naive_O3,0.002511513144425682,0.00029163873869508556,0.0024886415000000004,0.0005089679054054055,0.0005536435810810805,0.001910762,0.003808983
webgraph_build_efficient_O3,0.0019532261966244743,0.00030264019132756996,0.0019426430000000002,0.00038824556962025305,0.00037332658227848107,0.00150176,0.003776012
webgraph_tarjan_naive_O3,0.0027397414684931466,0.00030192275279237026,0.0027187350000000003,0.0005597579908675804,0.0006145954337899542,0.002066955,0.004202251000000001
webgraph_tarjan_efficient_O3,0.0021083984939758997,0.000326686214866808,0.0020990015000000002,0.0004224022757697458,0.000367224230254351,0.001570423,0.0037293160000000003
webgraph_dijkstra_naive_O3,0.006181550835968388,0.000337352512675941,0.006154103500000001,0.0030719782608695685,0.0011505454545454549,0.005360195000000001,0.007404095
webgraph_dijkstra_efficient_O3,0.004166089660639779,0.00030916349063001247,0.004156473,0.0016297413073713505,0.0006891780250347703,0.0034711850000000003,0.005766793
dlist_append_naive_O3,0.04013877198648648,0.0007414125058945121,0.039994629000000004,0.017349027027027022,0.021285459459459456,0.039141615000000005,0.043271422000000004
dlist_append_cpp_aos_O3,0.014366559339622637,0.0004452943122775191,0.0143131955,0.004685066037735847,0.007638066037735848,0.013438877,0.016183143
dlist_append_cpp_soa_O3,0.0118680238957529,0.00046860386514161357,0.011779402000000001,0.002356355212355212,0.007527065637065639,0.010824161,0.014033940000000002
dlist_traverse_naive_O3,0.041716758041666684,0.0008195139530203931,0.041553820000000005,0.018016222222222218,0.02226041666666668,0.040228092,0.044211598000000005
dlist_traverse_cpp_aos_O3,0.016134235778481023,0.0006203331062152579,0.016035803,0.006672094936708859,0.007703436708860754,0.015184029000000002,0.018916159000000002
dlist_traverse_cpp_soa_O3,0.01317181929583333,0.0005255215665321549,0.013102861,0.0038903125000000005,0.0073646416666666705,0.012182705,0.017561434
dlist_remove_all_naive_O3,0.19693066680000001,0.00945444330670346,0.193130292,0.16625546666666668,0.029242733333333333,0.19008760600000002,0.21614626
dlist_remove_all_cpp_aos_O3,0.02974594311458333,0.0024290514902873986,0.0292903735,0.015324031250000007,0.012813937499999999,0.026613986000000003,0.043554338000000005
dlist_remove_all_cpp_soa_O3,0.020980814834482758,0.001557357283486819,0.020527721000000002,0.009307489655172418,0.009707379310344828,0.018891072000000002,0.030066953
dlist_remove_half_traverse_naive_O3,0.1302119474782609,0.004845394568913962,0.128857237,0.09708317391304346,0.0317945652173913,0.125315866,0.14823218400000002
dlist_remove_half_traverse_cpp_aos_O3,0.028176866485714287,0.0026083281451978126,0.027691801000000002,0.013814561904761904,0.01219652380952381,0.025668142,0.045536382
dlist_remove_half_traverse_cpp_soa_O3,0.020112307403846157,0.0008794653828800315,0.0200108585,0.007953820512820512,0.010227916666666666,0.018635956000000002,0.025437711000000002
dlist_append_minirustc_aos,0.009465678270833326,0.0004522094735008846,0.009435140000000002,0.0011265178571428565,0.006434449404761902,0.008583780000000001,0.012623187000000001
dlist_append_minirustc_soa,0.009635153801282059,0.00041603122849868035,0.009607553500000001,0.001161573717948718,0.006398878205128204,0.008863973,0.012237179
dlist_traverse_minirustc_aos,0.011005886745644601,0.0004795547979588696,0.010951979,0.0021280243902439024,0.006975905923344947,0.010138002,0.013514372
dlist_traverse_minirustc_soa,0.011064035380434777,0.000557650133127707,0.011006720000000001,0.002147463768115941,0.00708865579710145,0.010064259,0.013817553000000002
dlist_remove_all_minirustc_aos,0.021664613367346937,0.0019980427168221444,0.021508112000000003,0.010324503401360543,0.00962999319727891,0.018494643,0.033005075
dlist_remove_all_minirustc_soa,0.018480307024242425,0.001637279973774637,0.018097894,0.007316581818181821,0.009225933333333332,0.016343257,0.028549483
dlist_remove_half_traverse_minirustc_aos,0.01940633828205128,0.0015417572601092388,0.019089190500000002,0.008154923076923075,0.009365782051282053,0.017502851,0.027093625000000003
dlist_remove_half_traverse_minirustc_soa,0.017692227326203205,0.0009834746268154294,0.017533483000000002,0.006205631016042781,0.009685262032085562,0.016025789000000002,0.023640404
webgraph_build_minirustc,0.000922721899292786,0.00015227385334450684,0.00089442,0.00008429335219236203,0.00008071230551626593,0.000703653,0.0019291080000000001
webgraph_tarjan_minirustc,0.0010872288845861805,0.0001713984979764295,0.001052341,0.00014062908124525445,0.0001078105542900531,0.0008337650000000001,0.002075304
webgraph_dijkstra_minirustc,0.0031637169429999997,0.0002643404182574665,0.0031521375000000003,0.0014267729999999999,0.00028862399999999997,0.002602983,0.004637985000000001
